omhelsde,omhelsde
gemeynt,gemeend
gietse,giet ze
ondervragende,ondervragende
sanherib,sanherib
kelen,eten
toebehoort,toebehoord
vergeldet,vergolden
hantschrift,handschrift
bediene,bediene
biedt,biedt
verstont,verstond
droeve,droeve
machten,macht
tros,tros
ahimelechs,achimelech
overstelpt,overstelpt
ickhet,ik het
asebebiam,asebebia
richtt,richt
ateta,ateta
overgaen,overgaan
aenhangende,aanhangende
nog,tot
dageraet,dageraad
uytgedeelt,uitgedeeld
formeersel,formeerder
hebter,hebt er
twijfelden,twijfelden
cornelius,cornelius
ondergeschrevenen,ondergeschreven
gewatert,gewaterde
gerommel,gerommel
quartus,quartus
beschadigen,beschadigen
spoelde,spoelde
doorreysen,doorreizen
doorsien,doorzien
ionanthan,jonathan
almodad,almodad
nuer,muur
afblijven,afblijven
verstickten,verstikten
priesterdoms,priesterdoms
stout,stout
doorgraven,doorgraven
opgeteert,opgeteerd
leeret,heeren
selver,zelver
beleedigen,beledigen
reckten,rekten
vertoonende,ver tonende
slange,slang
runt,rund
iattir,jattir
verweckende,verwekkende
nietige,nietige
rusten,rusten
wederkeert,u wederkeert
schotelen,schotels
gebleven,gebleven
crijghde,krijgde
spoockerijen,spokerijen
galeryen,galerijen
atara,atara
wederspannigen,wederspannigen
machir,machir
omega,omega
voorneemt,voorneemt
klanck,klank
lippe,lip
straffe,straf
ledersacken,lederzakken
souten,zouten
achlab,achlab
steenige,stenige
tegenstrijdigh,tegenstrijdig
vergrootet,vergroot
geveynsden,geveinsden
ware,ware
arbeydende,arbeidende
heb,heb
sparta,sparta
amasa,amasa
gade,de
isachar,issaschar
afdeylden,afdeelden
vliedt,vlied
delila,delila
beschermt,beschermd
krencktet,krenktet
stilte,stilte
alo,aloe
gesangh,gezang
ouderlingen,ouderlingen
chislon,chislon
mesullemet,mesullemet
tooverien,toverijen
kades,des
christo,christus
crantsen,kransen
simri,sifei
schrijf,schreef
gilalai,gilalai
beroere,beroere
nedergevallen,neergevallen
cleeds,kleeds
hathath,hathath
diergelijcks,dergelijks
razis,razis
gesontmakingen,gezondmakingen
behoudenisse,behoudenis
beklomse,beklom
vernieuwden,vernieuwden
antoordde,antwoordde
saulum,paulus
uz,en
bewateren,wateren
bloeden,bloeden
velthoen,veldhoen
onderricht,onderricht
negentiende,negentiende
opgeeft,geeft
volght,volgt
schoondochter,schoondochter
verginck,verging
brekender,breken er
uytdoen,uitdoen
voorvallende,voorvallende
beest,beest
geslachtet,geslacht
drenckte,drenkte
leeftocht,leeftocht
opmerckte,opmerkte
toegevoert,toegevoerd
straten,straten
vervolcht,vervolgt
aenstichten,aanstichten
overbrengende,overbrengende
kision,kisjon
uytvercorenen,uitverkorenen
smertende,smartenden
propheteerden,profeteerden
schoer,schoor
windelen,windselen
droogh,droog
samlai,samlai
trouwet,trouwt
legtse,leg ze
stelle,stelle
kasteelen,kastelen
verstuyckte,verstuikte
opstandt,opstand
overtreders,overtreders
iarha,jarha
bagoa,baogas
nebuchodonosor,nabuchodonosor
lachmi,lachmi
toeginck,toeging
grachten,grachten
azaru,azar
galerie,galerij
meende,meende
vreten,vreten
onderrecht,onderricht
ontbreeckter,ontbreekt er
overvloedigen,overvloedigen
gebouws,gebouws
ketterschen,kettersen
grimmigen,grimmige
afkeer,afkeer
zaccurs,zaccur
schouder,schouder
ongebonden,ongebonden
oniche,oniche
kruypende,kruipend
abija,abia
charmin,chabrin
gangbaer,gangbaar
vulden,vulden
voldragen,voldragen
ondersoeckingen,onderzoekingen
dorpel,dorpel
athaja,athaja
spoedich,spoedig
weegs,weegs
twisters,twisters
groetet,groeten
purim,pur
getralyde,getraliede
voorbeeldingen,voorbeeldingen
titanen,titanen
uytstekende,uitstekende
beraedt,beraad
lammerde,lammerde
leegten,laagten
stemden,stemden
verteldense,vertelden
benijdde,benijdde
manoah,manoach
goutsmeden,goudsmeden
uytstrecke,uitstrekke
afbreuck,afbreuk
maelsters,maalsters
kelaja,kelita
twists,twist
ommekeerde,omkeerde
ontblooten,ontbloten
roockt,rookt
veelvoudigh,veelvoudig
vertienen,vertienen
afgunstich,afgunstig
warmter,warmt
toeloops,toeloop
zerahiten,zerahieten
almon,almon
gespannenen,gespannen
vertroosters,vertroosters
zee,zee
besint,bezint
uytgewortelt,uitgeworteld
steenrotzsen,steenrotsen
gingh,ging
voorspoet,voorspoed
heymelicks,heimelijks
verdrijftse,verdrijft
mea,den
solen,zolen
onwettelicke,onwettelijke
vergaderet,vergadert
ezel,een
velt,veld
middernacht,middernacht
sprengde,sprengde
adin,adin
regens,regens
danckte,dankte
iabne,jabne
verachtde,verachten
atroth,atroth
vyeroffers,vuuroffers
desgelijcx,desgelijks
ligge,ligge
bywijf,bijwijf
spijs,spijze
voetsolen,voetzolen
redtse,redt
werckt,werkt
segent,zegent
innerlick,innerlijk
labani,laban
uytgifte,uitgifte
verlof,verlof
hierapolis,hierapolis
ragu,ram
opheffen,opheffen
verbanninge,verbanning
loots,lood
hazarmaveth,hazarmaveth
sulter,zult er
gemelick,gemelijk
gevreest,gevreesd
moabs,moab
herten,harten
gemaria,gemarja
uytwijcken,uitwijken
gibbethon,gibbethon
wijt,wijd
baladan,baladan
chelubai,chelubai
maten,waren
ginck,ging
teelt,weest
jongedochters,jonge dochters
hierom,hierom
wederbrenge,wederbrenge
ooms,oom
waerschouwt,waarschuwt
watervyver,watervijver
mesa,mesa
verachters,verachten
nabueren,naburen
brult,brult
cleedingen,kledingen
overnacht,overnacht
deughden,deugden
rijpe,rijpe
benauwed,benauwde
voortbrenght,voortbrengt
keeerde,keerde
weygerden,weigerden
snede,snede
boodschapte,boodschapte
gehoont,gehoond
zeysens,zeisen
ghehoereert,gehoereerd
meonothai,meonothai
bruyloft,bruiloft
vaett,vat
oever,oever
schepen,schepen
throons,troon
houder,zonder
baruch,baruch
verkloecken,verkloeken
afgesondene,afgezondenen
midjan,medan
verkeerende,verkerende
gebruycken,gebruiken
aven,aan
humta,humta
verblijdt,verblijdt
mathnai,mathnai
calne,calne
oeffene,oefen
hoofdmannen,hoofdmannen
aenbrengen,aanbrengen
overwinners,overwinnaars
iamlam,jamla
escol,eskol
geslotene,gesloten
onderginck,onderging
archeviten,archevieten
vergiftige,vergiftige
hori,hori
ierobeams,jerobeam
besetene,bezetene
epha,efa
besnoeyt,besnoeid
aenstooten,aanstoten
vergoot,vergoot
welvarende,welvarende
kattath,kattath
hongers,honger
gevanckelijck,gevankelijk
boom,boom
verantwoordinge,verantwoording
ascharoth,astharoth
meer,meer
vriendelijck,vriendelijk
thien,tien
arendt,arend
cramers,kramers
afbreken,afbreken
ahisar,ahisar
g,te
comen,komen
wijnrancken,wijnranken
vyerofferen,vuurofferen
aenklachte,aanklacht
ontstae,ontsta
gewaer,gewaar
verdervers,verdervers
spraken,spraken
opgelesen,opgelezen
verheffet,verheft
wercks,werk
maekten,maakten
roeme,roeme
harims,harim
hasum,hasum
smeecken,smeken
athalia,ahazia
sijnde,wijde
grootsche,grootse
cooplieden,kooplieden
voorhuysen,voorhuizen
themaniten,themanieten
doeh,toch
zeelen,zeven
uytgenomen,uitgenomen
avondts,avonds
verhoocht,verhoogt
bouwmeester,bouwmeester
ahasveros,ahasveros
maket,met
liepen,liepen
phrath,frath
mavi,mavi
bekijft,bekijft
misschien,misschien
priesterschap,priesterschap
geber,geber
uyt,uit
hooget,hoogt
cirkel,cirkel
gitthaim,gitthaim
aenslagen,aanslagen
harts,hards
afvallige,afvalligen
klemde,klemde
betuyninge,betuining
scheyd,scheide
omvoeren,omvoeren
namelick,namelijk
wriemelt,wriemelt
geswellen,gezwellen
voetval,voetval
watervaten,watervaten
slot,sloot
lasterdet,lasterdet
bekennen,bekennen
verstaken,verstaken
goudts,gouds
achterlaet,achterlaat
rehabeams,rehabeam
mithniter,mithniet
ghekent,gekend
enen,en
scheyde,scheidt
adramelech,anamelech
dienst,dienst
walginge,walging
lancien,lansen
afginck,afging
druypen,druipen
swacke,zwakke
poogden,poogden
gerechten,gerechte
wederopkomen,weder opkomen
geroep,geroep
benijden,u benijden
afkeerende,afkerende
pinxteren,pinksteren
morenlant,morenland
rogel,rogel
geloopen,gelopen
naebueren,naburen
rekent,reken
tasten,tasten
wasschende,wassende
waert,waart
sachtelijck,zachtelijk
spleet,spleet
beteeckende,betekende
purperen,purperen
wrevels,wrevels
ontbreke,ontbreke
verstandeloose,verstandeloze
verbloemen,verbloemen
behangen,behangen
selaniten,selanieten
overich,overig
waermede,waarmee
geschiedde,geschiedde
overgevoert,overgevoerd
langen,lange
spijsigen,spijzigen
archlistigen,arglistigen
hermogenes,hermogenes
betuygen,getuigen
ahimelech,abimelech
geck,gek
bemachtight,bemachtigen
houte,hout
plonderden,plunderden
overschieten,overschieten
aenhoorder,aanhoorder
tsamenrottingen,samenrottingen
lampe,lamp
kendese,kende
schipper,schipper
ghe,het
baer,haar
keele,keel
burgemeesteren,burgemeesters
ierimoth,jerimoth
voorganger,voorganger
hechtten,hechtten
zophai,zofai
doorgetrocken,doorgetrokken
betamen,betamen
drevense,dreven ze
esban,esban
walvisch,walvis
overginck,overging
adaia,adaja
ozias,ozias
afdoen,afdoet
loeyende,loeiende
besweerden,bezweerder
zegelrinck,zegelring
uytgegotn,uitgegoten
omginck,omging
vastelick,vastelijk
ondervraginge,ondervraging en
masal,masal
hoocheden,hoogheden
onge,onder
pa,de
hunckeren,hunkeren
lietet,liet
ilai,ilai
pijlaer,pilaar
beschermde,beschermde
abde,de
ondersocht,onderzocht
ahinadab,abinadab
najaegt,najaagt
omgetogen,omgetogen
halse,hals
wanner,wanneer
afkeeren,afkeren
rapham,rafam
asahel,asahel
meonenim,meonenim
bouwede,bouwde
idu,de
kiramas,kiramas
bare,bare
dorschen,dorsen
schaemt,schaam
geplant,geplant
moeten,moeten
waerom,waarom
linnen,lenden
oversiet,overziet
gekauwde,gekauwde
hovelinck,hoveling
achterna,achterna
bernen,bernen
stampte,stampte
weeninge,wening
persoon,persoon
bevrijdt,bevrijd
ondergaen,ondergaan
nahessons,nahesson
rieckt,riekt
slaep,slaap
hooftmannen,hoofdmannen
ploeght,ploeg
groot,groot
huysgesinnen,huisgezinnen
asthoreth,astoreth
iachan,jachan
koude,koude
gerust,gerust
overmogen,overmogen
voorsprake,voorspraak
afgebrandt,afgebrand
heliodorus,heliodorus
segenden,zegenden
klaegvrouwen,klaagvrouwen
haggiten,haggieten
ja,ja
overdachte,overdacht
doorsiet,doorziet
vervullende,vervullende
opmake,opmake
omkeere,omkere
voortvaren,voortvaren
deselve,dezelve
oxelen,zielen
moosias,moosias
iehizkia,jehizkia
dicke,die
betast,betast
bocken,bokken
kama,rama
verwoestinge,verwoesting
vast,dat
aziza,aziza
verkooren,verkoren
adaja,adaja
krancks,kranks
beefde,beefde
vint,niet
bukki,bukki
belachtense,belachten
sodanigen,zodanigen
stellende,stellende
moordenaer,moordenaar
schoven,schoven
quaden,kwaden
salamis,salamis
jonghste,jongste
erghste,ergste
obdie,obdie
versoende,verzoende
knersden,knersten
oded,den
ingeslockt,ingeslokt
uytlegginge,uitlegging
heyliger,heilige
eendrachtelijck,eendrachtelijk
thracische,thracische
schiet,schiet
uytlanders,uitlanders
rechterhanden,rechterhand
verdoolt,verdoold
iehezkel,jehezkel
leerdende,lerende
carmi,karmi
wederpartijen,wederpartijen
opgehitst,opgehitst
ontfinghen,ontvingen
goath,goath
hater,hater
crakeelingen,krakelingen
suster,zuster
namt,nam
melatja,melatja
avontstont,avondstond
ongoddelicken,ongoddelijken
r,en
veroordeele,veroordeel
mande,handen
arbeytsloon,arbeidsloon
slincker,linker
levis,levis
zonen,zonen
verscheurde,verscheurde
betrapt,betrapt
stedes,steeds
afhoereert,afhoereert
huysknechten,huisknechten
breeden,breden
verstonden,verstonden
steunde,steunde
afgepluckt,afgeplukt
wetenschappen,wetenschappen
overtradt,overtrad
belachte,belachte
kolaja,kolaja
natuerlijcke,natuurlijke
iesua,jesua
dagelijcx,dagelijks
pijpen,pijpen
kluchte,klucht
pat,pad
geweent,geweend
verdervet,verderft
rentmeesterschap,rentmeesterschap
spenen,spenen
toeganck,toegang
hoerachtige,hoerachtige
stock,stok
klaeglijck,klagelijk
verspiede,verspiede
hodavjah,hodavja
brief,brief
beliefde,beliefde
verlossingen,verlossingen
thamnasa,thamnasa
hoogste,hoogste
riet,met
rathymum,rathymus
sware,waren
navolgers,navolgers
ingedoopt,ingedoopt
mitsgades,mitsgaders
betoovert,betoverd
thamah,thamah
iezer,jezer
palboomen,palmbomen
custe,kuste
ontslapen,ontslapen
swackheden,zwakheden
aphra,afra
beschuldinge,beschuldigde
sephatja,sefatja
ontijdigh,ontijdig
verloren,verloren
opgegeten,opgegeten
seber,seber
selomoth,selomoth
gepleckte,geplekte
past,past
ontroert,ontroerd
huysen,huizen
natuere,nature
dickte,dikte
overweldigde,overweldigde
sesan,sesan
helden,helden
verleyt,verleid
plate,plaat
voleynder,voleinder
verblijdtse,verblijdt
uyttrock,uittrok
avviten,avieten
pottebackers,pottenbakkers
verslondtse,verslond ze
opgangen,opgangen
asahels,asahel
bakenor,bakenor
opgancx,opgangs
verdraget,verdraagt
trotsheden,trotsheden
priesterampt,priesterambt
bolwercken,bolwerken
aen,de
puntachtige,puntachtige
voorsien,voorzien
tocht,tot
jesum,jezus
accaron,accaron
kiniten,kenieten
geraeckten,geraakten
mirma,mirma
jocks,juks
verraedt,verraadt
myrtenboom,mirteboom
buyget,buigt
spots,spots
gebaet,gebaat
mo,en
malkija,malchija
hovenier,hovenier
korven,korven
tollen,zullen
verlossers,verlossers
veertich,veertig
mede,mede
geback,gebak
tant,tand
erech,erech
getrouwer,getrouwer
sieck,ziek
bedolah,bedolah
waerachtigh,waarachtig
aengestreken,aangestreken
kalcx,kalks
sots,zots
uwen,en
leeger,lager
beteris,beter
merariten,merarieten
begeve,begeve
voester,voedster
ondergekomen,onder gekomen
resen,weten
overtreft,overtreft
arodi,areli
geheeten,geheten
houtene,houten
wierpen,wierpen
ispa,jispa
uytgelesen,uitgelezen
aengedaen,aangedaan
sargon,sargon
vruchtbare,vruchtbare
aleer,aleer
sielen,zielen
groete,grote
buffel,buffel
rijsen,rijzen
gaf,gaf
bogen,bogen
tel,tot
alderwiltste,allerwildste
hitst,hitst u
dranckofferen,drankofferen
meerdere,meerdere
gereedt,gereed
ladet,laadt
palme,palm
chabrin,chabrin
bestellen,bestellen
verklagen,verklagen
mijner,mijner
iebus,jebus
onaengenaem,onaangenaam
elijatha,eliatha
koestere,koestere
ezers,ezer
uytschijnen,uitschijnen
belofte,belofte
suer,zuur
afgenomen,afgenomen
verontschuldight,verontschuldigd
milden,milden
tienmalen,tien malen
schreyen,schreien
gecregen,gekregen
hantboomen,handbomen
huylt,huilt
groots,groots
gehecht,gehecht
opcomt,opkomt
weghen,tegen
ossen,ossen
ontvloodt,ontvlood
decken,dekken
tis,is
madmanna,madmanna
heffinge,heffing
indoppen,indopen
uytvallen,uitvallen
roockte,rookte
lusten,lusten
steens,steen
geduerende,gedurende
sirion,sirjon
vijftigen,vijftigen
eutychus,eutychus
nehum,nehum
uyttrockt,uittrokt
doorluchtigh,doorluchtig
huylende,huilende
aravna,arauna
tleven,leven
gestercket,gesterkt
verbintenissen,verbintenissen
erflicke,erfelijke
bevelhebber,bevelhebber
sijde,zijde
bagagie,bagage
overgheloopen,overgelopen
heyren,heiren
hebroniten,hebronieten
badet,badt
overblijfselen,overblijfselen
meldet,meldt
vernuft,vernuft
piepede,piepte
ofhet,of het
quelde,kwelde
verschricken,verschrikken
spogen,sloegen
vastedet,vasttet
strijtbare,strijdbare
toesien,toezien
leeren,leren
geloovige,gelovig
ayre,aarde
uytplunderen,uitplunderen
samothracen,samothrace
blyve,blijve
weerklancken,weerklanken
semaaja,semaja
raken,raken
bedencken,bedenken
matthathia,mattathias
hezions,hezion
dermen,darmen
uytgestreckte,uitgestrekte
afgebrant,afgebrand
gestelt,gesteld
gehemelte,gehemelte
windige,winderige
bloets,bloed
kruypt,kruipt
uytgevallen,uitgevallen
knechts,knechts
verkochten,verkochten
nahams,naham
sulphers,sulfers
eleazar,eleazar
dickwils,dikwijls
sparen,sparen
wijse,wijzen
verhardinge,verharding
boecks,boeks
vetter,vetter
kennende,kennende
onwetenheden,onwetend heden
tsalmon,zalmon
nethane,nethaneel
rebel,rebel
hastelijck,haastelijk
wereld,wereld
rezon,rezon
heef,heeft
lieflicke,liefelijke
wordens,wordens
bedrieget,bedriegt
alser,als er
verteerd,verteerde
ruyte,ruite
verrijckten,verrijkten
oly,volk
leydet,leiddet
doorwandelen,doorwandelden
blijdtschap,blijdschap
herbouwt,herbouwd
geduerigen,gedurigen
sweetdoecken,zweetdoeken
oudachtigen,oudachtigen
ioannans,joannan
iabal,jabal
middelste,middelste
tegenspoets,tegenspoeds
leydt,leid
overvielense,overvielen
becommere,bekommere
aenrakende,aanrakende
gehangenen,gehangenen
asson,assus
reynige,reinige
doorgangers,doorgangers
tsalmuna,tsalmuna
werckten,werkten
volherdt,volhard
tgout,tot
leckte,lekte
uytgeschudt,uitgeschud
vreucht,veracht
woonsteden,woonstede
vatte,vatte
oven,een
nederbuygen,nederbuigen
verklaringe,verklaring
beschadicht,beschadigt
chaldeer,chaldeer
ananja,ananja
issaschar,issaschar
afgehouwen,afgehouwen
hillel,hillel
bedeckte,bedekte
behangselen,behangselen
sesten,zesden
wistet,wistet
bestormden,bestormden
wanckelende,wankelende
midianiten,midianieten
denselven,denzelven
sangers,zangers
sijf,gij
sanheribs,sanherib
zebojim,zeboim
weerdiger,waardiger
ontvoert,ontvoerd
loochent,loochent
poratha,poratha
bereen,berea
dije,de
gegraven,gegraven
abrahams,abrahams
barbare,barbaar
landen,landen
verschoonde,verschoonde u
trouwende,trouwende
oneyndelicke,oneindelijke
eeuwighen,eeuwigen
trouwloos,trouweloos
zijdkamer,zijkamer
iohanan,johanan
gemeten,gemeten
aja,aljan
schemerende,schemerende
verklare,verklaar
stelpte,stelpte
lecker,lekker
dorren,worden
matthatha,mattatha
toebrenginge,toebrenging
kir,ik
sobab,sobab
crethi,plethi
achterclapper,achterklapper
verloochende,verloochende
voetstap,voetstap
zuyderhoeck,zuiderhoek
sprancken,spranken
overwierpense,overwierpen
astyages,astyages
lijfwachters,lijfwachten
vernachten,vernachten
verhieft,verhieft
slijck,slijk
becommeren,bekommeren
songmen,zong men
twaelf,twaalf
abrams,abrams
machtige,machtige
antiochum,antiochus
beschimmelt,beschimmeld
anan,hanan
gesproten,gesproten
hondekens,hondekens
spotterye,spotters
media,o media
geschrifte,geschrift
uytlegger,uitlegger
tegenstondt,tegenstond
meynde,meende
afschelt,afschilt
niesingen,niezingen
senaa,senaa
bestraffingen,bestraffingen
overkomende,overkomende
kindt,kind
osee,hosea
dootgeslagen,doodgeslagen
keysers,keizers
iae,is
hassub,hassub
medegedeylt,medegedeeld
zior,zior
vergrijpt,vergrijp u
prachtige,prachtige
dochteren,dochteren
buygen,buigen
onstelt,ontsteld
dassevellen,dassenvellen
helez,helez
voorwaert,voorwaarts
geboden,geboden
buycks,buiks
voedender,voeden er
eenparige,eenparige
streken,streken
gedruckt,gedrukt
weets,wiens
slavernye,slavernij
labans,laban
verstant,verstand
vernuftige,vernuftige
konnen,kunnen
beginne,begin
roeptu,roept
verduystert,verduistert
balance,balans
allerhoochste,allerhoogste
ledige,ledigen
verlaett,verlaat
grammoedigen,grammoedige
sania,sama
gespen,gespen
schepsel,schepsel
sansanna,sanzanna
sean,en
tegensprekinge,tegenspreking
toegericht,toegericht
doorboort,doorboord
diepte,diepte
erfdense,erfden
tweedemael,tweede maal
gevecht,gevecht
geleydde,geleidde
simron,simron
stootet,stoot
toeloop,toeloop
waerseggen,waarzeggen
henlieden,hunlieden
maeyden,maaiden
ten,en
volmaken,opmaken
oplecken,oplikken
uytstreckende,uitstrekkende
gomorra,gomorra
gaer,gans
stringen,strengen
ghebedts,gebeds
iesia,jissia
zenam,zenas
gevlochten,gevlochten
scheurende,scheurende
inginck,inging
metgeselle,metgezellen
bedenckt,bedenkt
natracht,natracht
geloofden,geloofden
struyckelen,struikelen
bevinghe,beving
behoevende,behoevende
boecken,boeken
besweere,bezweer
siloniter,siloniet
byzijden,bezijden
middelmatige,middelmatige
gaende,gaande
onderdanigh,onderdanig
grenzen,grenzen
spouwede,spuwde
trooste,troostte
apostelschap,apostelschap
verzeghelt,verzegel
ontwijckt,ontwijkt
hezrons,hezron
archippo,archippus
beroove,berove
schiggajon,schiggajon
vertooninge,vertoning
keveren,kevers
henne,hen
verckens,varkens
jagers,jagen
doeder,doe er
gestadich,gestadig
opgeblasene,opgeblazene
gereetschappen,gereedschappen
succoth,sukkoth
bedroeve,bedroefd
kilmad,kilmad
mochmor,mochmor
uytstooten,uitstoten
elcks,elks
steenrotze,steenrots
aengesteken,aangestoken
geluydt,geluid
gebouwden,gebouwde
vernachtet,vernachten
suyveren,zuiveren
zerua,zerua
almoriten,amorieten
schaemroot,schaamrood
aennemet,aanneemt
knecht,knecht
elad,elad
afbrekinge,afbreking
vrye,vrije
uytnemende,uitnemende
verlangt,verlangd
hielden,hielden
romeyn,romein
verachtert,verachtert
willige,willige
cloecker,kloeker
areopagus,areopagus
keel,keel
onderhout,onderhoud
zidkia,zidkia
pildas,pildas
aenbiddinge,aanbidding
ontcomen,ontkomen
iddo,iddo
hemelschen,hemelse en
besmettinge,besmetting
benauwende,benauwende
azaz,aan
woor,woord
stellet,stelt
besta,besta
bethach,betach
sabbaths,sabbat
eert,een
versoecker,verzoeker
buna,buna
ploech,ploeg
voedende,alvoedende
olyachtige,olieachtige
perste,perste
leenen,lenen
ceder,ceder
nieren,nieren
toetreden,toetreden
onverdraeglick,onverdragelijk
ammi,ammi
overhangen,overhangen
hodeva,hodeva
ongeschicktelick,ongeschiktelijk
biddinge,bidding
aengebeden,aangebeden
dauw,dat
brochten,brachten
andre,andere
beten,geen
dorsten,dorsten
welcken,welke
tegenwoordigheyt,tegenwoordigheid
oneere,oneer
goetdoende,goed doende
hizki,hizki
ghevoert,gevoerd
dara,dara
nahor,nahor
deyle,dele
tiziter,tiziet
griecken,grieken
verloor,verloor
doese,doe
ondersoecke,onderzoeke
obeth,obed
cort,kort
sittende,zittende
iuchal,juchal
sleutel,sleutel
verdedigen,verdedigen
luchten,lichten
poogen,pogen
ingevaren,ingevaren
wierde,werd
gevet,geeft
nedergevelt,neergeveld
suhiter,suhiet
canten,kanten
verswijgen,verzwijgen
voormaels,voormaals
ahohi,ahohi
vereerde,vereerde
besneedt,besneed
overwinteren,overwinteren
verrottinge,verrotting
afgeschrickt,afgeschrikt
gingen,gingen
bediende,bediende
reesen,rezen
voeghden,voegden
ondervraeght,ondervraagt
wederroepen,wederroepen
kranckte,krankte
wanhopende,wanhopende
onveroordeelt,onveroordeeld
schip,schip
eker,eker
verhoogen,verhogen
es,en
scherpt,scherpt
gereddet,gered te
uytgelesener,uitgelezener
valleyen,valleien
opbouwe,opbouw
wyden,wijden
heymelick,heimelijk
verdringt,u verdringt
onweder,onweder
lysimachus,lysimachus
welckers,welker
verdoe,verdoe
reeden,reden
beradene,beradenen
strijdt,strijd
desgelijcks,desgelijks
isviten,isvieten
aengename,aangenamen
gister,gisteren
brengent,brengen
segeningen,zegeningen
hoeven,hoeven
doorsneedt,doorsneed
toemueren,toemuren
raden,raden
veroordeelden,veroordeelden
wederstonden,wederstonden
al,al
herfst,herfst
hoy,hooi
heggen,heggen
sesmael,zesmaal
wand,wond
voortrollen,voortrollen
meunim,meunim
volchde,volgde
geweydt,geweid
daecken,daken
olye,olie
pelaja,pelaja
asaia,asaja
ragis,rages
wetgever,wetgever
tergende,tergende
bultachtich,bultachtig
gevoedstert,gevoedsterd
sieden,zieden
aftreedt,aftreedt
verhardett,verhardt
lantvoogt,landvoogd
uytledige,uitledige
machtighen,machtige
voorouders,voorouders
lazarus,lazarus
ongetrouwde,ongetrouwde
meremoths,meremoth
meynende,menende
overblijfsel,overblijfsel
dienden,dienden
abana,abana
slachttese,slachtte
tergdese,tergde
scheppinge,schepping
bestraffen,bestraffen
dryvers,drijvers
ingaet,ingaat
sulle,zullen
gevluchtt,gevlucht
azijn,zij
leydslieden,leidslieden
heerlick,heerlijk
toorns,toorns
penningh,penning
sirachs,sirach
omcingelende,omsingelende
tola,tola
rijden,rijden
omvangende,omvangende
somwijlen,somwijlen
zaden,zaden
reyse,reize
last,dat
zeredatha,zeredatha
splijten,splijten
aratan,aratan
segghen,zeggen
beproeft,beproeft
stortense,storten
gepolijst,gepolijst
kerckers,kerkers
ackerman,akkerman
zerahs,zerah
issaschars,issaschar
wriemelende,wriemelende
jagen,jagen
heyligh,heilig
veynst,veinst
name,naam
veroudet,veroud
vijftige,vijftigen
oorloogh,oorlog
verlieset,verliest
grijs,grijs
bestierder,bestuurder
tobia,tobia
gegrepen,gegrepen
eetse,eet
huydigen,huidigen
dienstvry,dienstvrij
blijven,blijven
matthan,matthan
beraetslagingen,beraadslagingen
rhodophoros,rhodoforos
iasib,jasib
hadad,hadad
verstooret,verstoort
kortse,koorts
pedazurs,pedazur
stalen,stalen
reynigt,reinigt
wederstont,wederstond
aengesien,aangezien
kenner,kenner
horma,horma
geweldichste,geweldigste
gravet,graaft
geroost,geroost
lassaron,lassaron
vermogende,vermogende
maarath,maarath
gespott,gespot
hechtenisse,hechtenis
boter,boter
burger,burger
amminadab,amminadab
tvolck,volk
hoornen,hoornen
uytdrooght,uitdroogt
strooms,stroom
teyle,teile
uytgeholpen,uitgeholpen
nederviel,nederviel
smaken,namaken
tweedenmael,tweeden maal
gedanckt,gedankt
fabulen,fabelen
wreker,wreker
buyige,buiige
vrydommen,vrijdommen
kiriathaim,kiriathaim
aenbade,aanbad
sinab,sinab
marmeren,marmeren
synagoge,synagoge
voorspoedige,voorspoedige
vervolgese,vervolge
toorn,toorn
gilboa,gilboa
groeteden,groetten
lote,lote
wonderbaerlick,wonderbaarlijk
aengenomen,aangenomen
uytdroegen,uitdroegen
vercierdet,versierdet
opvoerde,opvoerde
overspel,overspel
nedergevoert,nedergevoerd
verklaeght,verklaagt
getuygen,getuigen
tideal,tideal
hoppe,hop
elpenbeen,elpenbeen
gekneedt,gekneed
mirjam,mirjam
opleckt,oplikt
marcus,markus
nerie,neria
onstercke,onsterken
ramja,ramja
voortijden,voortijden
spreyt,spreidt
levieten,levieten
voorgaende,voorgaande
hantwerckers,handwerkers
sela,sela
kyamon,kyamon
vingers,vingers
schoonvaders,schoonvader
gehoorsamende,gehoorzamende
arim,drie
grepen,grepen
veroorloft,veroorloof
dreyghden,dreigden
grimmicheden,grimmigheden
achzib,achzib
vergenoeginge,vergenoeging
ioram,joram
mallothi,mallothi
ontstondt,ontstond
beloften,belofte
iebchar,jibchar
boeten,boeten
verachtelick,verachtelijk
dorschenden,dorsenden
sondter,zond er
treffelick,treffelijk
betracht,betracht
ogs,was
blare,blaar
hofs,hof
volde,vulde
tergingen,tergingen
baz,was
moab,moab
groetede,groette
lieffelicken,liefelijken
kindeken,kindeken
pathros,pathros
edelsten,edelsten
nahas,naam
onthoudene,onthoudene
schuylplaetsen,schuilplaatsen
overgebleven,overgebleven
vergeten,vergeten
eliseba,eliseba
krijght,krijgt
bleeck,bleek
roockvat,rookvat
voetknechten,voetknechten
teeringe,tering
verwondden,verwonden
omvatt,omvat
afgekeert,afgekeerd
bakbuk,bakbuk
gesette,gezette
zara,zara
arki,arkiet
wilgen,wilgen
becheriten,becherieten
afname,afname
krijten,krijten
opgetreden,opgetreden
opmerckende,opmerkende
vloeye,vloeie
nazareth,nazareth
ghylieden,gijlieden
vergreep,vergreep
angel,angel
doorbranden,doorbranden
allerkostelicksten,allerkostelijksten
